	A-ID	BIOLOGY1	BIOLOGY2	BIOLOGY_prac	CHEMISTRY1	CHEMISTRY2	CHEMISTRY_prac	ENGLISH1	ENGLISH2	ISLAMIYAT1	ISLAMIYAT2	MATHEMATICS1	MATHEMATICS2	PAKSTUDIES1	PAKSTUDIES2	PHYSICS1	PHYSICS2	PHYSICS_prac	URDU1	URDU2
26961	875744	38	32	17.0	26	41	22.0	50	30.0	48	40	33	44	44	48.0	35	40	18.0	65	63
26962	875745	41	23	14.0	20	30	21.0	29	18.0	31	20	45	20	20	21.0	33	36	24.0	53	42
26963	875746	43	15	16.0	36	27	26.0	65	39.0	43	28	41	25	39	31.0	27	38	19.0	62	45
26964	875747	33	31	16.0	30	31	21.0	43	53.0	45	31	49	43	32	44.0	36	40	17.0	57	53
26966	875749	27	20	18.0	26	47	22.0	33	19.0	33	29	46	26	26	25.0	30	42	15.0	59	56
26968	875770	55	57	30.0	57	50	28.0	61	73.0	47	49	58	74	38	48.0	58	48	22.0	57	62
26969	875772	54	59	30.0	57	55	28.0	62	72.0	49	50	68	75	47	49.0	58	57	26.0	63	71
26970	875774	53	52	23.0	46	49	28.0	56	71.0	44	49	51	60	41	39.0	55	49	27.0	59	65
26973	875779	50	47	28.0	50	48	28.0	53	70.0	46	50	64	74	45	45.0	59	56	29.0	57	64
26974	875780	50	51	24.0	50	48	29.0	58	69.0	36	49	52	68	42	46.0	58	53	30.0	64	68
26975	875783	45	36	19.0	49	43	28.0	46	57.0	44	45	37	65	40	41.0	46	46	26.0	52	63
26976	875785	50	52	22.0	55	48	28.0	58	72.0	42	49	64	75	47	38.0	54	54	28.0	52	62
26977	875787	49	46	19.0	50	33	29.0	55	72.0	40	49	52	67	44	42.0	53	48	26.0	59	61
26978	875788	55	59	22.0	53	53	29.0	64	73.0	49	49	64	74	45	45.0	58	56	30.0	64	66
26979	875790	54	60	26.0	57	54	29.0	63	72.0	46	50	68	75	48	44.0	58	54	26.0	64	67
26980	875792	46	48	25.0	55	53	28.0	62	72.0	44	49	63	75	48	43.0	58	59	25.0	59	64
26981	875794	45	32	28.0	43	42	28.0	53	66.0	40	48	40	68	46	38.0	50	51	30.0	59	59
26983	875797	39	39	27.0	42	52	28.0	39	59.0	46	48	54	71	42	42.0	53	50	26.0	51	56
26984	875799	53	54	27.0	55	52	28.0	66	60.0	49	48	64	74	42	43.0	57	53	27.0	60	67
26985	875800	54	59	28.0	56	55	28.0	62	71.0	47	50	68	73	44	47.0	57	60	27.0	60	68
26986	875801	25	22	0.0	57	15	0.0	30	29.0	22	23	25	27	38	40.0	32	27	0.0	50	49
26987	875802	21	23	14.0	19	27	21.0	26	34.0	32	47	27	55	29	30.0	27	36	12.0	45	63
26988	875803	52	57	29.0	54	55	28.0	63	72.0	48	50	74	75	45	45.0	59	58	28.0	64	69
26989	875805	47	38	30.0	49	44	29.0	50	58.0	43	50	57	68	43	43.0	59	55	30.0	59	62
26990	875806	47	37	29.0	54	39	28.0	58	71.0	42	45	61	72	46	41.0	49	52	26.0	55	59
26991	875808	54	53	30.0	53	48	28.0	65	72.0	48	49	64	73	46	42.0	59	53	30.0	63	67
26993	875813	51	53	25.0	56	52	27.0	48	69.0	46	50	66	67	48	39.0	57	56	26.0	58	67
26994	875814	43	51	23.0	40	45	28.0	50	69.0	42	50	53	60	44	40.0	47	40	28.0	57	64
26995	875817	54	52	24.0	52	58	28.0	63	72.0	47	49	56	74	46	44.0	54	54	30.0	58	67
26996	875819	42	49	17.0	55	47	28.0	57	67.0	47	48	32	66	46	44.0	49	50	20.0	53	68
26997	875821	55	56	21.0	55	56	27.0	54	71.0	47	50	68	75	46	46.0	59	55	21.0	61	66
26998	875823	43	28	22.0	49	26	28.0	53	57.0	44	49	29	40	47	34.0	46	47	14.0	58	67
26999	875825	55	57	25.0	57	58	28.0	66	71.0	48	50	59	72	46	40.0	59	53	19.0	66	70
27000	875827	52	52	24.0	54	60	27.0	55	69.0	41	50	56	73	48	46.0	56	59	19.0	62	68
27001	875829	43	46	25.0	50	45	20.0	55	66.0	48	45	51	48	37	44.0	55	45	17.0	57	64
27002	875831	43	39	25.0	47	42	23.0	56	60.0	48	50	55	49	42	34.0	52	49	15.0	58	51
27003	875833	48	48	22.0	49	55	27.0	68	68.0	46	50	65	68	45	44.0	55	49	17.0	63	62
27004	875834	45	49	27.0	45	57	27.0	50	60.0	45	50	65	72	43	45.0	53	46	20.0	57	64
27006	875837	43	48	27.0	47	49	26.0	52	55.0	41	45	54	72	47	41.0	57	52	18.0	52	63
27008	875839	51	49	27.0	50	48	26.0	60	58.0	42	48	52	56	44	37.0	54	45	16.0	59	63
27010	875841	54	53	27.0	55	60	25.0	60	70.0	44	47	55	66	49	33.0	54	46	15.0	59	67
27011	875843	41	33	23.0	44	43	24.0	47	46.0	42	37	37	25	40	30.0	43	30	12.0	47	58
27012	875845	58	52	27.0	55	58	27.0	62	70.0	43	47	67	73	40	43.0	56	42	16.0	57	54
27013	875847	42	40	29.0	49	28	26.0	52	49.0	43	40	52	54	38	30.0	51	28	15.0	52	59
27014	875849	38	39	28.0	50	48	26.0	56	67.0	36	47	34	61	31	32.0	40	35	14.0	55	62
27015	875851	53	58	29.0	54	60	28.0	55	69.0	45	50	68	75	48	48.0	59	55	26.0	59	68
27016	875853	43	36	29.0	52	40	28.0	57	52.0	44	48	52	63	43	44.0	58	42	30.0	59	67
27017	875857	35	47	29.0	38	38	24.0	55	59.0	44	49	39	44	43	34.0	49	35	18.0	60	62
27019	875859	55	49	30.0	56	57	28.0	60	70.0	46	49	62	71	44	39.0	54	49	17.0	65	67
27020	875861	50	44	30.0	53	57	28.0	59	67.0	47	49	65	71	48	46.0	58	44	27.0	66	65
27022	875865	52	54	29.0	55	57	28.0	59	66.0	46	49	60	70	40	46.0	53	42	18.0	61	61
27023	875869	43	30	29.0	53	40	29.0	49	61.0	38	48	55	61	36	43.0	55	34	19.0	53	52
27024	875871	54	53	29.0	51	47	27.0	56	64.0	46	46	54	57	42	43.0	58	41	25.0	60	60
27026	875913	48	49	24.0	45	41	24.0	56	66.0	48	47	29	41	36	43.0	34	43	21.0	62	58
27028	875919	47	47	25.0	33	33	20.0	59	62.0	44	42	43	41	28	39.0	37	49	20.0	54	54
27031	875935	60	54	30.0	58	49	29.0	59	66.0	45	49	73	70	40	48.0	59	56	28.0	62	64
27033	875939	57	55	30.0	42	44	27.0	52	68.0	44	47	66	63	39	46.0	46	58	26.0	57	60
27035	875947	50	56	30.0	42	35	28.0	59	65.0	35	44	55	74	31	46.0	47	50	28.0	59	58
27038	875952	44	34	20.0	36	15	25.0	32	18.0	23	24	47	43	17	34.0	23	32	23.0	47	45
27039	875956	44	50	21.0	36	32	24.0	39	53.0	29	35	25	50	32	38.0	30	42	23.0	46	47
27041	875960	45	46	23.0	32	21	22.0	53	44.0	24	33	37	54	30	44.0	33	47	22.0	54	50
27043	875962	52	53	30.0	50	55	26.0	53	63.0	46	43	59	58	35	48.0	56	54	26.0	62	62
27044	875964	57	50	30.0	39	42	25.0	57	70.0	23	46	29	60	26	45.0	43	50	25.0	53	60
27045	875965	45	40	21.0	27	28	20.0	45	26.0	20	36	47	48	22	27.0	42	35	24.0	48	51
27048	875969	47	53	28.0	39	33	29.0	54	44.0	30	28	46	63	34	46.0	39	48	28.0	52	55
27051	875972	42	14	21.0	20	21	21.0	56	12.0	17	23	25	30	20	30.0	23	40	25.0	38	58
27054	875975	53	54	29.0	46	49	26.0	61	59.0	32	39	58	58	34	31.0	49	54	26.0	56	54
27056	875977	55	52	30.0	43	50	30.0	59	64.0	46	48	62	61	41	48.0	44	49	29.0	65	55
27057	875978	42	49	22.0	41	34	23.0	56	66.0	37	45	39	56	31	38.0	34	53	24.0	55	46
27063	875984	57	54	30.0	50	33	29.0	54	63.0	49	47	65	64	40	45.0	58	50	29.0	58	58
27064	875989	48	54	25.0	54	47	28.0	53	65.0	35	44	40	60	39	42.0	53	56	25.0	57	60
27066	875993	45	42	24.0	40	30	29.0	36	31.0	36	43	34	45	31	41.0	41	49	22.0	56	51
27067	875995	40	38	23.0	29	32	24.0	25	35.0	28	33	33	49	31	42.0	40	52	23.0	45	60
27068	875997	41	39	24.0	31	34	25.0	45	38.0	38	35	43	40	26	43.0	43	52	24.0	60	60
27069	875999	50	44	25.0	42	42	25.0	54	58.0	34	39	47	59	35	47.0	48	54	26.0	61	57
27070	876001	36	14	24.0	34	31	24.0	52	32.0	33	40	27	36	23	33.0	38	48	25.0	56	59
27071	876002	47	45	30.0	36	30	24.0	56	46.0	33	39	35	49	28	31.0	37	38	25.0	54	49
27072	876004	56	57	30.0	53	56	24.0	66	71.0	45	47	57	69	42	43.0	54	58	25.0	62	54
27073	876005	52	38	30.0	44	36	26.0	50	49.0	38	37	50	51	34	43.0	52	49	24.0	59	59
27074	876006	49	46	28.0	34	20	24.0	61	45.0	32	33	28	55	27	35.0	46	47	25.0	56	52
27075	876007	46	39	23.0	40	41	26.0	43	48.0	37	40	44	61	19	39.0	49	45	23.0	59	56
27076	876008	49	34	24.0	28	23	24.0	57	51.0	39	39	26	57	32	34.0	43	41	24.0	52	52
27078	876010	42	38	22.0	32	24	26.0	53	45.0	22	34	27	49	30	38.0	32	36	23.0	47	52
27080	876013	26	31	25.0	26	38	21.0	38	26.0	30	23	33	31	23	20.0	34	27	26.0	47	44
27081	876015	43	40	25.0	47	46	23.0	37	37.0	32	38	38	57	30	46.0	44	43	25.0	46	61
27082	876025	41	27	22.0	35	29	19.0	42	36.0	30	29	33	38	26	34.0	25	39	24.0	53	48
27087	876036	46	38	24.0	44	47	25.0	58	57.0	43	45	55	59	37	41.0	47	50	27.0	56	52
27090	876039	52	28	24.0	47	44	24.0	31	29.0	28	31	32	50	35	37.0	40	37	22.0	52	58
27092	876064	42	29	24.0	43	36	24.0	34	43.0	41	41	25	38	37	36.0	45	35	21.0	49	48
27094	876066	58	58	30.0	56	59	30.0	68	75.0	49	49	68	74	43	42.0	57	58	28.0	66	68
27095	876067	28	24	25.0	25	25	20.0	20	26.0	26	44	25	30	37	29.0	22	31	22.0	46	56
27096	876068	52	29	24.0	20	38	25.0	33	37.0	28	36	29	55	22	32.0	35	41	27.0	58	55
27097	876069	44	36	21.0	29	29	23.0	46	33.0	32	33	39	44	22	32.0	45	34	25.0	54	53
27098	876070	49	32	22.0	31	20	26.0	44	38.0	38	39	35	53	31	31.0	30	31	27.0	51	43
27099	876071	46	34	28.0	42	29	23.0	54	56.0	40	42	47	40	36	36.0	47	46	27.0	62	62
27100	876073	46	22	20.0	23	30	22.0	49	51.0	26	35	26	50	21	25.0	32	35	23.0	46	48
27101	876077	43	36	24.0	28	34	25.0	45	52.0	29	40	29	57	30	35.0	27	28	24.0	48	47
27102	876075	45	35	20.0	26	20	23.0	41	44.0	33	46	30	44	26	27.0	24	32	24.0	56	55
27103	876079	60	51	30.0	59	59	29.0	68	73.0	48	50	65	75	41	48.0	50	59	27.0	63	65
27104	876081	47	44	22.0	39	31	24.0	52	69.0	37	46	42	59	38	39.0	33	37	22.0	55	54
27105	876083	45	36	30.0	23	20	23.0	36	27.0	30	38	25	40	24	37.0	40	30	21.0	47	48
27111	876092	34	33	24.0	28	20	23.0	54	19.0	29	34	48	56	24	37.0	26	28	21.0	55	49
27113	876104	21	27	30.0	24	26	16.0	40	46.0	23	40	15	27	29	29.0	33	36	21.0	42	42
27115	876133	33	31	19.0	28	28	17.0	48	39.0	35	39	26	49	42	37.0	33	48	21.0	56	55
27116	876143	20	35	20.0	20	23	22.0	35	25.0	40	38	44	53	32	26.0	35	47	25.0	49	48
27117	876145	33	40	21.0	44	42	22.0	48	56.0	42	44	34	60	42	39.0	45	45	26.0	57	53
27119	876226	35	48	20.0	35	37	25.0	53	40.0	33	32	51	58	34	26.0	28	55	20.0	44	44
27120	876230	13	38	23.0	20	26	20.0	32	30.0	37	47	30	40	46	36.0	32	36	23.0	64	56
27122	876275	45	60	29.0	54	54	27.0	59	66.0	44	45	38	59	45	40.0	48	54	20.0	65	57
27123	876276	36	12	25.0	30	40	27.0	55	53.0	39	35	33	54	27	30.0	20	32	26.0	59	56
27124	876277	35	50	28.0	56	57	27.0	58	65.0	49	42	67	66	46	43.0	55	58	25.0	69	62
27127	876280	57	55	28.0	58	58	28.0	66	69.0	42	47	61	66	40	36.0	53	55	24.0	60	61
27128	876281	39	60	30.0	58	58	30.0	67	68.0	48	50	55	75	48	45.0	55	56	22.0	67	64
27136	876290	39	59	29.0	45	56	29.0	58	62.0	41	45	62	75	43	45.0	55	53	21.0	65	60
27137	876287	43	60	28.0	54	60	25.0	63	69.0	49	50	69	69	47	40.0	57	53	23.0	70	66
27138	876291	32	37	29.0	20	46	22.0	38	59.0	39	41	42	49	37	27.0	34	31	20.0	55	51
27139	876292	26	35	28.0	31	48	28.0	37	54.0	42	41	25	41	45	28.0	47	28	20.0	58	56
27142	876296	48	46	25.0	45	54	26.0	64	65.0	44	47	39	59	42	37.0	43	51	24.0	62	58
27143	876297	30	38	28.0	38	38	25.0	50	63.0	48	46	39	36	46	33.0	52	34	14.0	60	55
27146	876300	58	58	28.0	59	60	29.0	73	69.0	44	50	63	71	42	43.0	59	60	23.0	68	63
27149	876303	57	47	29.0	47	53	29.0	69	61.0	46	45	65	69	41	33.0	57	53	24.0	61	56
27150	876304	6	32	27.0	31	45	26.0	51	62.0	38	33	46	53	31	24.0	36	34	25.0	54	44
27152	876308	52	59	29.0	53	55	27.0	70	67.0	48	43	51	54	42	37.0	54	49	19.0	62	58
27153	876309	10	33	28.0	26	52	25.0	46	62.0	41	34	38	44	42	34.0	41	20	15.0	58	57
27155	876312	42	59	29.0	43	58	29.0	67	71.0	47	46	38	70	45	45.0	52	53	23.0	67	68
27156	876313	16	43	29.0	34	52	26.0	54	59.0	43	49	36	49	40	45.0	48	40	25.0	49	54
27158	876315	39	26	19.0	20	55	21.0	42	41.0	36	39	27	45	34	49.0	27	23	22.0	63	53
27162	876319	31	27	22.0	24	51	25.0	54	42.0	34	42	44	53	30	39.0	20	30	26.0	43	50
27163	876320	21	56	22.0	21	33	26.0	33	50.0	40	35	19	26	36	33.0	32	24	19.0	48	46
27164	876321	43	23	27.0	44	54	23.0	63	67.0	47	43	56	59	44	46.0	50	52	19.0	65	61
27165	876322	42	53	20.0	32	57	26.0	50	65.0	30	38	57	70	29	46.0	39	45	25.0	53	60
27167	876324	40	53	28.0	53	52	20.0	61	70.0	46	43	61	72	42	42.0	50	57	21.0	65	66
27168	876326	43	52	29.0	48	58	29.0	54	56.0	46	45	55	65	46	46.0	54	54	30.0	63	56
27170	876330	30	26	21.0	14	49	26.0	45	48.0	38	35	28	38	28	38.0	21	15	17.0	63	52
27171	876331	40	60	29.0	57	59	30.0	70	68.0	46	49	70	75	47	50.0	58	59	25.0	64	63
27174	876335	38	38	20.0	20	56	24.0	38	50.0	28	38	33	30	30	45.0	20	38	18.0	59	53
27175	876336	48	60	29.0	56	60	30.0	68	68.0	46	50	62	72	46	47.0	58	56	26.0	62	64
27178	876340	36	28	21.0	28	57	21.0	50	59.0	39	44	33	57	29	42.0	24	40	12.0	56	56
27182	876345	31	37	20.0	27	48	24.0	42	45.0	34	45	16	48	27	46.0	22	36	19.0	44	61
27183	876346	28	39	29.0	41	57	28.0	45	59.0	45	48	48	62	47	44.0	50	34	20.0	55	64
27188	876351	47	59	29.0	49	57	29.0	65	71.0	44	50	45	71	42	39.0	54	58	20.0	62	63
27190	876354	60	60	30.0	59	59	30.0	70	73.0	50	49	64	73	43	43.0	59	60	29.0	69	66
27195	876363	28	54	29.0	42	55	28.0	53	63.0	48	45	42	70	46	42.0	53	41	19.0	62	58
27196	876365	56	53	26.0	45	60	29.0	65	58.0	44	43	44	57	41	39.0	57	44	24.0	58	47
27197	876366	13	37	17.0	32	43	19.0	43	40.0	36	24	25	25	29	10.0	25	23	20.0	53	47
27198	876368	49	35	24.0	48	47	19.0	52	58.0	41	40	38	50	36	40.0	48	35	15.0	55	49
27199	876369	30	33	17.0	41	45	18.0	59	66.0	35	40	40	45	42	33.0	45	49	20.0	59	54
27200	876370	32	44	21.0	39	55	24.0	58	57.0	34	40	34	50	25	37.0	40	38	22.0	53	52
27204	876375	21	45	21.0	31	44	18.0	53	64.0	37	32	40	42	33	34.0	38	35	20.0	54	41
27206	876377	37	49	21.0	33	49	20.0	54	50.0	46	43	63	69	47	40.0	47	57	15.0	59	58
27213	876386	53	55	28.0	58	56	28.0	71	67.0	47	46	58	61	43	43.0	58	53	21.0	65	54
27215	876388	29	49	27.0	49	52	28.0	51	54.0	44	42	59	64	47	43.0	55	39	18.0	59	53
27217	876390	37	51	28.0	57	47	28.0	62	66.0	47	47	59	60	45	40.0	55	35	21.0	60	56
27219	876392	27	55	29.0	34	58	28.0	43	63.0	41	48	43	53	47	40.0	47	44	16.0	57	63
27222	876396	46	60	29.0	55	59	29.0	65	70.0	48	50	56	71	48	44.0	54	58	21.0	64	62
27224	876398	20	32	19.0	25	45	19.0	43	60.0	35	32	55	39	34	39.0	27	26	16.0	61	50
27225	876400	9	40	28.0	22	49	28.0	53	59.0	38	33	27	25	37	33.0	27	27	17.0	58	51
27226	876401	10	20	18.0	20	36	15.0	45	46.0	46	34	40	57	44	32.0	29	22	14.0	55	43
27227	876402	22	13	17.0	21	35	19.0	40	41.0	31	32	31	16	30	30.0	38	12	16.0	55	56
27228	876403	57	59	28.0	59	59	30.0	63	72.0	50	48	55	66	42	44.0	59	56	28.0	66	68
27229	876404	15	52	29.0	51	47	28.0	52	59.0	32	38	40	53	43	37.0	40	22	16.0	56	39
27230	876405	20	33	25.0	35	46	19.0	43	54.0	44	37	42	51	38	25.0	42	33	13.0	56	34
27231	876406	30	51	18.0	43	46	22.0	64	63.0	45	45	33	35	37	38.0	46	44	16.0	64	62
27232	876407	52	56	25.0	53	59	29.0	65	71.0	45	44	48	49	44	39.0	51	45	26.0	63	64
27233	876408	22	50	29.0	53	54	28.0	54	69.0	39	41	43	68	46	39.0	45	54	17.0	62	59
27234	876409	25	31	17.0	24	39	20.0	47	56.0	31	27	32	32	31	38.0	41	42	21.0	58	34
27236	876411	50	57	28.0	58	59	30.0	66	68.0	47	47	58	73	47	41.0	53	60	22.0	60	61
27238	876413	53	60	29.0	58	60	30.0	66	71.0	49	45	70	73	40	46.0	58	60	29.0	69	67
27240	876415	52	60	29.0	54	54	29.0	72	73.0	48	45	55	69	41	40.0	59	49	29.0	67	70
27243	876420	52	60	26.0	54	54	30.0	68	72.0	47	48	65	61	43	43.0	58	55	29.0	65	63
27245	876416	23	58	28.0	50	55	29.0	61	71.0	46	47	44	71	48	42.0	54	55	17.0	66	62
27247	876422	59	60	29.0	60	60	30.0	71	74.0	50	50	66	74	45	45.0	59	59	30.0	70	70
27250	876426	60	60	29.0	60	60	30.0	72	74.0	49	50	63	72	44	43.0	59	60	30.0	67	70
27251	876427	45	51	17.0	48	41	20.0	58	68.0	40	34	32	46	32	43.0	37	35	20.0	62	55
27252	876428	47	53	27.0	50	55	29.0	71	74.0	47	48	48	56	40	38.0	55	42	28.0	69	63
27253	876429	22	16	16.0	30	25	19.0	40	60.0	36	30	30	28	28	27.0	33	20	15.0	44	38
27254	876430	57	59	29.0	59	59	30.0	71	74.0	46	50	58	72	41	46.0	56	60	29.0	66	70
27255	876431	21	28	21.0	45	32	19.0	56	64.0	43	31	47	41	39	39.0	40	33	15.0	64	50
27256	876433	54	55	25.0	55	50	29.0	66	71.0	49	46	43	66	42	42.0	59	46	25.0	64	66
27257	876432	41	38	24.0	39	41	24.0	56	56.0	41	42	44	59	37	41.0	55	39	26.0	56	63
27258	876434	56	58	29.0	57	54	29.0	63	70.0	48	46	49	67	48	44.0	56	50	23.0	69	64
27259	876435	34	39	25.0	44	41	27.0	44	68.0	44	43	49	67	39	41.0	53	41	26.0	59	63
27260	876436	55	60	27.0	57	58	29.0	65	72.0	44	50	54	69	44	41.0	53	56	26.0	62	63
27261	876437	52	58	28.0	50	54	29.0	72	72.0	45	49	55	69	41	42.0	56	52	28.0	60	62
27262	876438	50	58	29.0	57	55	30.0	65	65.0	48	48	65	66	48	42.0	58	54	29.0	71	64
27263	876439	41	35	26.0	31	53	26.0	50	66.0	39	45	36	57	42	42.0	40	51	24.0	55	67
27264	876440	55	48	27.0	54	58	29.0	64	65.0	45	45	54	71	48	45.0	58	50	27.0	65	63
27265	876443	56	53	29.0	60	60	29.0	72	66.0	48	49	67	75	41	46.0	56	58	25.0	60	59
27266	876442	35	27	0.0	29	25	0.0	28	29.0	27	17	27	27	22	17.0	28	26	0.0	41	33
27267	876441	48	43	16.0	27	45	26.0	61	45.0	35	47	47	62	39	32.0	36	46	24.0	56	60
27268	876444	50	42	28.0	54	57	29.0	57	59.0	48	50	54	64	46	36.0	57	59	27.0	67	55
27269	876445	20	23	17.0	39	37	28.0	29	44.0	44	34	30	45	32	29.0	20	47	12.0	47	49
27270	876446	50	50	30.0	52	57	30.0	68	61.0	43	47	58	56	45	43.0	52	53	21.0	66	61
27271	876448	43	38	27.0	40	56	25.0	61	39.0	36	43	32	68	28	28.0	40	54	23.0	56	56
27272	876449	33	42	17.0	27	40	25.0	45	61.0	43	40	40	64	35	36.0	41	51	11.0	59	56
27273	876450	47	41	27.0	49	55	26.0	56	46.0	45	38	46	46	44	30.0	46	56	23.0	59	61
27274	876452	37	51	27.0	44	57	27.0	50	49.0	39	45	46	68	32	40.0	41	59	22.0	56	58
27275	876453	28	42	16.0	34	45	26.0	42	58.0	45	48	26	43	28	36.0	23	47	13.0	57	59
27276	876454	36	51	25.0	34	56	24.0	69	60.0	38	47	49	66	29	36.0	39	58	23.0	63	62
27277	876455	51	56	29.0	59	60	30.0	67	66.0	48	50	74	73	48	38.0	59	57	28.0	70	58
27278	876456	42	25	20.0	15	18	20.0	58	26.0	37	40	33	35	29	18.0	33	48	21.0	51	51
27279	876458	31	20	27.0	22	38	27.0	43	30.0	28	27	45	50	28	26.0	25	43	23.0	47	45
27280	876459	28	33	15.0	21	54	26.0	43	63.0	43	50	25	46	35	40.0	25	46	13.0	62	64
27281	876460	52	39	26.0	54	46	28.0	66	59.0	43	41	47	54	41	37.0	55	47	23.0	59	41
27282	876462	42	39	25.0	35	45	25.0	61	40.0	43	49	53	69	36	41.0	44	44	13.0	64	57
27283	876463	21	25	17.0	23	17	22.0	30	25.0	37	36	39	25	37	18.0	31	44	12.0	42	50
27284	876464	44	52	27.0	44	56	26.0	61	40.0	42	45	39	45	38	41.0	47	54	24.0	62	55
27285	876465	59	58	29.0	60	59	30.0	73	72.0	47	50	72	75	44	48.0	57	59	30.0	68	65
27287	876467	46	56	21.0	50	45	23.0	67	39.0	43	45	60	52	40	32.0	42	50	22.0	64	53
27288	876469	56	54	29.0	59	58	30.0	68	61.0	43	49	65	74	43	34.0	59	57	29.0	65	63
27289	876468	44	43	23.0	47	42	19.0	40	46.0	41	47	48	34	41	36.0	51	43	11.0	64	59
27290	876470	57	55	29.0	57	58	25.0	72	68.0	43	50	60	71	42	41.0	56	56	26.0	69	56
27291	876472	46	54	21.0	47	48	22.0	66	58.0	42	50	65	68	35	39.0	45	50	28.0	61	60
27292	876473	31	42	25.0	27	49	25.0	47	70.0	41	40	49	58	36	36.0	20	47	13.0	63	53
27293	876474	54	59	28.0	53	57	29.0	70	66.0	46	50	55	75	43	46.0	57	59	28.0	68	60
27294	876475	52	56	28.0	59	59	27.0	70	65.0	39	50	62	75	43	41.0	57	56	26.0	64	60
27295	876476	41	21	25.0	23	20	23.0	62	40.0	32	43	40	51	40	36.0	32	34	23.0	58	56
27296	876478	48	48	21.0	51	48	25.0	51	47.0	47	49	48	64	44	41.0	47	52	14.0	62	47
27297	876479	58	48	27.0	51	60	26.0	56	55.0	38	42	60	68	38	40.0	52	55	21.0	55	54
27298	876480	55	56	26.0	50	52	29.0	61	46.0	47	50	51	73	41	43.0	53	52	29.0	56	60
27299	876482	38	38	21.0	48	54	26.0	52	55.0	46	41	52	59	45	39.0	44	50	11.0	59	56
27300	876483	40	46	23.0	36	47	23.0	58	44.0	34	47	43	52	32	40.0	36	47	21.0	55	51
27301	876484	48	50	27.0	40	60	28.0	59	58.0	42	42	53	73	36	39.0	47	56	24.0	59	57
27303	876485	57	59	29.0	59	58	30.0	73	67.0	46	50	73	72	42	42.0	58	59	29.0	63	62
27304	876488	20	26	20.0	39	34	24.0	45	37.0	43	43	39	43	41	33.0	34	40	10.0	59	50
27305	876487	29	35	24.0	22	45	28.0	50	49.0	32	46	58	66	37	40.0	32	49	16.0	55	61
27306	876489	47	34	26.0	43	34	29.0	46	53.0	44	50	48	54	39	44.0	47	43	26.0	54	55
27309	876493	20	40	16.0	25	36	24.0	44	34.0	41	38	42	50	35	27.0	40	46	14.0	49	44
27310	876494	56	56	29.0	57	60	30.0	66	70.0	47	50	63	74	43	45.0	57	55	27.0	70	57
27311	876496	35	39	23.0	34	27	27.0	32	32.0	46	47	43	56	42	31.0	43	44	15.0	60	51
27312	876497	22	24	18.0	20	31	25.0	51	55.0	42	45	44	47	41	33.0	40	27	10.0	54	44
27313	876498	45	46	29.0	56	56	29.0	70	64.0	48	49	68	70	45	41.0	57	49	27.0	65	57
27314	876500	29	35	24.0	20	39	24.0	45	27.0	34	43	48	51	33	27.0	29	35	23.0	62	52
27315	876502	57	51	27.0	51	43	22.0	70	66.0	44	47	53	68	42	40.0	56	45	28.0	59	61
27319	876506	42	48	27.0	57	52	29.0	54	67.0	47	47	59	60	44	41.0	55	48	28.0	60	51
27320	876509	29	35	17.0	15	40	25.0	46	59.0	41	42	28	40	39	37.0	23	46	17.0	59	60
27321	876510	58	53	30.0	60	58	30.0	70	68.0	49	50	69	75	44	40.0	59	55	30.0	65	65
27322	876512	59	55	30.0	58	57	30.0	72	65.0	47	49	74	72	44	41.0	58	54	30.0	61	62
27323	876514	50	33	26.0	48	42	28.0	60	57.0	35	46	50	57	38	42.0	52	53	28.0	53	53
27324	876513	35	18	17.0	31	33	23.0	51	54.0	43	45	32	15	37	38.0	29	49	16.0	61	48
27325	876515	25	36	0.0	32	47	0.0	27	30.0	34	25	32	25	34	37.0	38	46	0.0	45	38
27327	876517	29	28	23.0	23	30	27.0	38	51.0	38	39	25	19	36	36.0	16	37	15.0	54	52
27328	876518	55	58	27.0	57	58	30.0	66	63.0	49	50	59	67	44	35.0	56	54	28.0	64	59
27329	876521	32	30	23.0	21	40	25.0	48	42.0	37	36	25	29	25	33.0	20	42	16.0	52	45
27330	876520	36	28	29.0	34	28	27.0	40	37.0	39	42	64	26	34	23.0	48	47	25.0	58	49
27331	876523	34	24	29.0	21	53	26.0	64	48.0	34	38	37	42	39	31.0	34	43	19.0	50	55
27332	876524	32	26	23.0	27	31	25.0	47	48.0	43	35	31	28	31	27.0	31	40	13.0	63	51
27333	876526	55	58	30.0	48	55	29.0	69	67.0	41	49	68	73	44	36.0	57	57	21.0	67	61
27335	876530	39	34	29.0	41	52	27.0	64	36.0	34	46	54	66	32	28.0	47	39	23.0	46	48
27337	876534	43	23	25.0	36	40	27.0	70	56.0	33	47	33	63	36	38.0	31	36	16.0	63	50
27338	876536	38	20	26.0	23	10	26.0	55	30.0	40	42	39	64	33	23.0	34	33	18.0	51	53
27341	876548	50	40	24.0	36	46	27.0	57	52.0	36	48	54	70	36	36.0	34	36	21.0	60	54
27342	876550	40	31	23.0	41	37	22.0	56	53.0	40	48	35	64	35	25.0	50	26	18.0	59	57
27345	876556	31	34	22.0	30	32	20.0	48	41.0	35	46	26	52	36	33.0	32	44	18.0	49	55
27348	876564	27	30	21.0	20	34	19.0	57	47.0	24	40	28	52	25	32.0	20	38	16.0	52	48
