	A-ID	CHEMISTRY1	CHEMISTRY2	CHEMISTRY_prac	COMPUTERSCIENCE1	COMPUTERSCIENCE2	COMPUTER_prac	ENGLISH1	ENGLISH2	ISLAMIYAT1	ISLAMIYAT2	MATHEMATICS1	MATHEMATICS2	PAKSTUDIES1	PAKSTUDIES2	PHYSICS1	PHYSICS2	PHYSICS_prac	URDU1	URDU2
16978	873339			 26			 26	 29	 32	 18	 18			 21	 13			 21	 31	 26
17050	873447			 18	 39	 21	 18	 18		 33	 21	 27	 38	 27	 26	 24	 22	 22	 27	 28
17052	873449	 11	 14	 22	 19	 20	 22	 29	 29	 43	 33	 29	 25	 29	 27	 20	 13	 12	 43	 36
17057	873456	 25		 20	 27	 17	 20	 25	 28	 46	 43		 11	 22	 34	 28	 22	 20	 43	 54
17059	873464	 22	 22	 13	 25	 22	 13	 18	 18	 27	 32	 11	 25	 23	 30	 22	 32	 14	 44	 26
17069	873481	 26	 28	 21	 28	 24	 21	 15	 29	 40	 42	 10	 20	 35	 34	 38	 27	 25	 36	 26
17099	873536	 26	 36	 22	 23	 24	 22	 14		 45	 48	 13	 11	 27	 39	 25	 32	 24	 33	 34
17202	873711		 40	 21	 11	 23	 21	 29	 27	 35	 43	 19	 25	 25	 18		 21	 23	 26	 29
17203	873714			 27	 11	 22	 27	 26	 14	 29	 27	 10	 13	 19	 19			 20	 37	 28
17205	873718		 21	 19	 18	 35	 19	 25	 15	 38	 42	 12	 41	 30	 17		 10	 21	 31	 28
17233	873802		 20	 26	 10	 33	 26	 21	 40	 28	 32	 12	 19	 22	 19		 12	 23	 30	 50
17234	873804			 26		 32	 26	 27	 25	 30	 36		 33	 26	 18		 20	 23	 28	 50
17236	873812		 20	 26		 32	 26	 30	 39	 35	 36	 11	 35	 25	 23		 14	 20	 27	 42
17241	873821		 27	 22		 38	 22	 20	 34	 28	 33		 19	 22	 20		 22	 22	 29	 31
17243	873824		 28	 25	 18	 36	 25	 30	 28	 29	 42		 32	 17	 17		 25	 23	 34	 35
17244	873827	 20	 25	 25	 11	 11	 25	 27	 29	 31	 44	 11	 51	 24	 18		 20	 23	 38	 40
17245	873830		 22	 26	 17	 12	 26	 29	 29	 37	 37		 31	 33	 20	 22	 24	 23	 37	 43
17246	873832		 26	 25		 13	 25	 28	 17	 24	 29	 20	 33	 20	 10		 28	 24	 25	 41
17248	873844	 20	 33	 26	 17	 17	 26	 42	 26	 21	 26		 20	 23	 11	 15	 21	 26	 29	 34
17511	874213	 20	 14	 21	 32	 26	 21	 28	 28	 35	 41	 13	 29	 30	 39	 30	 24	 15	 54	 41
17607	874352	 11		 22		 18	 22	 46	 12	 36	 23	 25	 25	 25	 35	 20		 26	 41	 31
17610	874359	 13		 20	 17	 29	 20	 41	 47	 41	 28	 15	 14	 28	 19		 25	 11	 40	 43
17611	874356	 14	 12	 17	 23	 31	 17	 25	 18	 31	 27	 25	 33	 29	 28	 31	 20	 24	 43	 38
17619	874392	 20			 26	 13		 40	 61	 35	 36		 36	 32	 36	 10	 26		 55	 50
17625	874418	 20		 18	 27		 18	 36	 43	 27	 33	 17	 25	 26	 28	 28		 16	 46	 45
17627	874420	 12		 17	 17	 19	 17	 29	 40	 24	 42	 19	 25	 25	 27	 24	 20	 17	 43	 46
17641	874439	 12	 20	 19	 29	 20	 19	 25	 37	 17	 25	 27	 46	 18	 30	 20		 24	 41	 49
17897	874791			 18	 17	 17	 18	 25	 14	 33	 34		 12	 17	 17			 16	 38	 29
17900	874800	 24	 20	 21	 33	 30	 21	 43	 53	 31	 46	 35	 56	 17	 26	 12	 15	 24	 39	 42
17910	874817			 21	 19		 21	 37	 16	 17	 17		 15	 19	 17			 16	 25	 17
17912	874819		 15	 23	 18		 23	 31	 30	 35	 30	 17	 44	 19	 25	 10	 20	 17	 35	 38
18633	875921	 21		 23	 21	 20	 23	 27	 29	 27	 37	 26	 13	 27	 19	 29	 35	 24	 43	 29
18721	876085	 20	 13	 23	 25	 30	 23	 40	 31	 39	 44	 28	 46	 23	 30	 20	 10	 19	 45	 34
18722	876093	 27		 21	 23	 24	 21	 52	 25	 26	 44	 17	 44	 23	 31	 22		 21	 39	 30
18897	876310	 21	 45	 26	 22		 26	 43	 26	 30	 33	 17	 26	 25	 32	 20	 12	 22	 34	 32
18900	876328	 32	 28	 18	 33	 21	 18	 40	 37	 37	 43		 27	 32	 28	 30	 23	 22	 41	 36
18912	876379	 20	 23	 23	 17	 12	 23	 28	 36	 26	 29	 17	 14	 28	 20	 30	 20	 22	 43	 42
18913	876385	 20	 25	 21	 22	 23	 21	 35	 34	 31	 31	 17	 10	 22	 27	 20	 15	 18	 40	 39
18914	876393	 23	 29	 18	 24	 24	 18	 26	 26	 24	 41	 20	 16	 25	 33	 25	 12	 14	 39	 48
18915	876397	 20	 44	 18	 27	 29	 18	 27	 25	 34	 32	 12	 25	 19	 34	 25	 22	 13	 55	 54
18916	876425	 16	 15	 17	 26	 19	 17	 35	 32	 32	 30	 20	 20	 28	 23	 20	 11	 18	 47	 39
18942	876540		 11	 27	 20		 27	 30	 36	 34	 45	 11	 10	 25		 20	 20	 24	 53	 48
18944	876542	 11	 20	 28	 18	 14	 28	 26	 37	 22	 43	 11	 25	 24	 30	 20	 11	 19	 48	 46
18955	876560	 22		 19	 12		 19	 31	 38	 21	 21	 12	 43	 19	 37	 34	 26	 17	 45	 45
19021	876693	 20	 15	 26	 27	 21	 26	 35	 27	 30	 30	 14	 14	 23	 23	 24	 25	 20	 41	 49
19038	876728		 20	 23	 17		 23	 25	 30	 32	 33	 17	 26	 18	 10	 20	 22	 19	 35	 37
19104	876862	 10	 10	 23	 27	 20	 23	 25	 20	 33	 30	 18	 17	 27	 22	 34	 25	 14	 37	 42
19108	876870	 20	 12	 23	 29		 23	 38	 32	 32	 33	 11	 29	 25	 30	 34	 26	 14	 50	 42
19221	877032	 20	 24	 21	 21	 23	 21	 53	 42	 24	 32	 12	 18	 27	 26	 37	 26	 17	 40	 52
19319	877270			 18	 19	 25	 18	 47	 31	 32	 35			 14	 22	 20	 17	 21	 40	 38
19332	877348		 22	 16	 17	 20	 16	 47	 47	 17	 33	 26	 38	 19	 30		 37	 21	 40	 39
19335	877354	 11	 15	 16	 26	 24	 16	 50	 46	 34	 33	 25	 48	 18	 34	 36	 36	 22	 40	 42
19336	877362			 16	 17	 17	 16	 43	 32	 32	 26	 13	 15	 28	 29	 24	 23	 22	 41	 30
19367	877471		 23	 27	 31	 25	 27	 30	 44	 22	 33	 10	 25	 18	 11	 22	 21	 25	 34	 48
19387	877514		 20	 23	 29	 32	 23	 25	 48	 25	 37	 15	 35	 18	 25	 12	 26	 28	 39	 42
19414	877607	 12		 20	 24	 17	 20	 25	 25	 40	 24	 11	 11	 26	 26	 21	 12	 22	 42	 25
19420	877620	 14	 21	 27	 17	 17	 27	 31	 25	 33	 38	 16	 25	 29	 26	 23	 25	 25	 47	 35
19430	877646			 30			 30	 27	 20	 19	 23			 17	 10	 20		 25	 25	 25
19434	877662	 11	 26	 22	 17	 23	 22	 27	 35	 34	 41		 27	 30	 21	 24	 23	 25	 35	 40
19436	877668		 13	 20	 18	 30	 20	 26	 27	 26	 41			 20	 24	 10	 22	 25	 37	 31
19438	877673			 20	 24	 17	 20	 32	 28	 27	 37	 14	 25	 20	 19	 20	 14	 22	 35	 37
19439	877674		 58	 30	 23	 17	 30	 30	 38	 19	 13			 21				 24	 31	 25
19442	877684	 20	 20		 27	 11		 31	 43	 21	 30	 25	 27	 29	 31	 24	 20	 25	 29	 27
19444	877687		 21	 26	 29	 11	 26	 34	 32	 33	 24	 29	 32	 26	 24	 20	 10	 24	 48	 29
19445	877690		 11	 24	 26	 13	 24	 36	 39	 24	 28			 12	 17			 25	 34	 27
19446	877691	 11		 20	 18		 20	 30	 21	 44	 40	 16	 26	 25	 32	 20		 22	 38	 41
19448	877694	 10	 10	 20	 37	 14	 20	 58	 45	 41	 32	 14	 19	 19	 35	 36	 25		 51	 34
19454	877709	 11	 10	 25	 26		 25	 26	 20	 47	 38	 10	 18	 27	 36	 23		 25	 41	 48
19462	877728	 23	 21	 24	 26	 21	 24	 39	 53	 37	 32	 10	 10	 18	 18	 33		 24	 61	 40
19464	877730	 51	 38	 22	 37	 35	 22	 52	 54	 46	 43	 19	 15	 27	 32	 24	 38	 26	 62	 45
19527	878029	 17	 12	 11	 24	 25	 11	 30	 21	 27	 21	 18	 41	 19	 23	 25	 14	 19	 43	 20
19528	878032	 10		 24	 24	 17	 24	 35	 32	 19	 17		 54	 24		 33		 21	 43	 41
19710	878399	 31	 36	 27	 35	 42	 27	 44	 28	 30	 43	 12	 25	 29	 29	 26	 41	 24	 34	 56
19711	878403	 28	 37	 26	 24	 38	 26	 43	 32	 17	 28	 20	 12	 24	 21	 20	 44	 24	 25	 33
19879	878761	 20		 24	 24	 13	 24	 30	 27	 35	 46	 51	 45	 18	 31	 32	 42	 19	 50	 39
19911	878868	 20	 10	 28	 23	 17	 28	 32	 30	 34	 45	 25	 21	 38	 25	 25	 22	 26	 43	 48
19913	878913	 29	 43	 28	 29	 41	 28	 33	 44	 29	 40	 37	 61	 21	 36	 37		 15	 43	 48
19918	878928	 26	 25		 30	 42		 32	 26	 40	 43	 25	 62	 32	 42	 21	 45	 14	 51	 57
19920	878930	 25	 15	 23	 22	 36	 23	 39	 11	 40	 36	 25	 37	 33	 35	 34	 36	 19	 42	 49
19923	878936	 15	 11	 18	 33	 20	 18	 44	 25	 40	 40	 16	 27	 23	 20	 29	 24	 20	 49	 43
19925	878939		 16	 22	 19	 18	 22		 16	 37	 32		 19		 23	 20	 22	 17	 36	 42
19994	879073			 27	 28	 11	 27	 25	 32	 41	 42	 36	 55	 33	 32	 22	 13	 20	 50	 39
20003	879101	 33		 27	 22		 27	 25	 11	 25	 36	 25	 16	 27	 34	 27	 20	 18	 41	 27
20211	879521	 20		 23	 17		 23	 39		 21	 10	 10		 11			 22	 28	 30	 30
20217	879552	 30	 39	 23	 18	 24	 23	 43	 35	 26	 30	 33		 38	 26		 12	 27	 41	 53
20218	879557	 36	 22	 21	 29	 37	 21	 31	 39	 32	 34	 42	 42	 26	 20		 24	 28	 51	 50
20220	879566	 32	 34	 24	 34	 23	 24	 46	 46	 28	 39	 27	 18	 24	 20	 21	 10	 30	 49	 54
20228	879590		 21	 26	 17	 21	 26	 27	 31	 38	 29	 10	 29	 33	 26	 21	 27	 27	 37	 46
20245	879644	 30	 29	 12	 20	 17	 12	 25	 45	 41	 49		 27	 31	 28		 10	 24	 48	 48
20256	879675	 21	 34	 23	 17	 18	 23	 25	 30	 30	 20	 16		 21	 20	 23	 23	 27	 32	 27
20257	879681	 31	 27	 25		 20	 25	 28	 25	 22	 27	 10	 25	 18	 29	 24	 26	 26	 46	 37
20259	879718	 31	 28	 21	 25	 11	 21	 29	 25	 30	 39		 25	 27	 39	 20	 29	 24	 58	 52
20265	879737	 25	 33	 20	 29	 36	 20	 26	 11	 39	 46	 30	 30	 44	 39	 27	 31	 24	 47	 47
20273	879752			 24	 17		 24	 29		 34	 23		 18	 32	 19	 20	 22	 20	 37	 31
20276	879758	 12		 23	 17	 12	 23	 42	 28	 32	 27		 13	 37	 31	 20	 21	 21	 52	 44
20277	879756	 26	 15	 21	 28	 34	 21	 45		 38	 40	 19	 11	 37	 27	 31	 20	 27	 53	 43
20285	879770	 13	 13	 24	 18	 18	 24	 25		 30	 20	 15		 25	 24		 21	 26	 45	 35
20326	879861	 38	 30	 17	 26	 43	 17	 41	 37	 37	 40		 19	 35	 36	 33	 42	 30	 53	 43
20337	879973	 12	 29	 22	 17	 18	 22	 28	 25	 21	 36	 16	 20	 26	 17	 11	 15	 17	 28	 25
20340	879979		 20	 18	 17	 25	 18	 50	 57	 37	 29	 14	 11	 27	 23	 32	 33	 17	 47	 46
20343	879985	 20	 23	 27	 30	 17	 27	 36	 38	 30	 36	 31	 26	 17	 34		 10	 19	 38	 25
20354	880034	 14	 43	 27	 17	 26	 27	 28	 30	 37	 41	 25	 20	 35	 32		 10	 18	 37	 44
20529	880311	 20		 25	 25	 26	 25	 39	 44	 28	 33	 25	 18	 17	 31	 24	 29	 24	 41	 28
20530	880320	 20	 20	 26	 26	 24	 26	 42	 53	 43	 44		 27	 17	 38	 25	 30	 23	 50	 41
20534	880369		 14	 20	 18	 13	 20	 27	 40	 34	 23		 25	 26	 27		 31	 24	 31	 33
20539	880420	 20		 24	 17		 24	 34	 33	 28	 21		 10	 19	 30		 10	 24	 33	 38
20554	880457	 24	 12	 25	 17	 13	 25	 25	 25	 29	 35	 19	 34	 29	 19	 10		 30	 40	 32
20556	880460	 21	 21	 28	 22	 25	 28	 54	 52	 21	 35	 17	 19	 27	 32	 24	 23	 24	 41	 32
20571	880507	 31	 23	 28	 41	 28	 28	 35	 25	 48	 24	 15	 20	 41	 27	 43	 29	 30	 52	 33
20602	880637	 10	 20	 17	 20	 35	 17	 28	 47	 39	 37	 17	 25	 20	 25	 27	 27	 23	 41	 46
20603	880654	 14	 20	 21	 18	 32	 21	 46	 45	 31	 41	 25	 18	 38	 28	 20	 20	 14	 39	 49
20611	880687	 21	 35	 22	 21	 26	 22	 47	 49	 26	 41	 17	 13	 34	 39	 31	 37	 14	 47	 37
20727	880985			 19	 12	 11	 19	 39	 32	 25	 32	 10	 26	 22	 20	 26	 20	 13	 34	 40
20729	880995	 24	 23	 18	 24		 18	 53	 45	 39	 38	 26	 25	 30		 34		 15	 56	 48
20730	880997	 10		 26	 29	 19	 26	 29	 37	 38	 19			 23	 18		 20	 15	 30	 25
20731	881000	 20	 20	 20	 17		 20	 41	 25	 22	 15	 25	 20	 20	 25	 25	 13	 11	 35	 35
20732	881005				 28			 48		 26				 35		 33	 20		 55	
20740	881042			 19			 19	 25	 18	 22	 14	 13		 17	 18			 12	 25	 42
20741	881045	 25	 21	 19	 22	 25	 19	 52	 47	 27	 32		 11	 24	 29	 26	 16	 10	 44	 48
20743	881063		 13	 28	 35	 40	 28	 30	 27	 37	 26	 28	 18	 26	 17	 33	 15	 10	 43	 36
21010	881433	 21	 31	 21	 17		 21	 29	 28	 17	 28	 27	 43	 22	 20		 20	 17	 41	 34
21041	881474	 25	 18	 26	 29	 27	 26	 44	 53	 34	 29	 11	 25	 30	 23	 20	 25	 17	 45	 31
21130	881611	 24	 13	 17	 17		 17	 25	 32	 37	 30	 25	 31	 19	 26	 20	 20	 13	 45	 51
21151	881647	 21	 20	 20	 25	 31	 20	 35	 31	 27	 39		 26	 29	 19	 38	 29	 14	 45	 45
21166	881701	 27	 31	 26	 30		 26	 27	 17			 15	 16	 26	 17	 28		 18	 41	 19
21254	881846	 28	 26	 19	 25	 21	 19	 49	 39	 37	 33	 32	 25	 27	 29	 20		 26	 35	 45
21357	882023		 10	 30			 30	 39	 48	 22	 20	 33	 30	 17	 18		 20	 19	 37	 37
21362	882030	 15		 25	 31		 25	 37	 41	 24	 28	 35	 30	 30	 19	 13	 28	 19	 41	 40
21365	882035	 12	 15	 27	 17	 12	 27	 43	 32	 29	 26	 25	 29	 32	 19	 20	 23	 18	 45	 40
21420	882122	 20	 13	 23	 27	 20	 23	 25	 34	 29	 32	 27	 13	 24	 22	 27	 31	 22	 36	 39
21422	882132	 13	 20	 27	 17	 11	 27	 35	 54	 34	 39	 11	 13	 18	 25	 22	 36	 22	 53	 43
21423	882133	 20	 13	 26	 18	 10	 26	 25	 37	 25	 10	 11	 12	 22	 18		 31	 22	 39	 39
21425	882136		 26	 25	 20	 19	 25	 35	 34	 32	 30	 12	 12	 21	 21	 34	 32	 22	 42	 38
21639	882562		 11	 12	 21	 26	 12	 42	 27	 24	 28	 26	 25	 27	 28	 35	 34	 15	 39	 28
21666	882648	 10		 17	 28		 17	 43	 44	 33	 40	 38	 27	 29	 25	 21	 21	 22	 47	 29
21711	882694	 24	 22	 16	 35	 28	 16	 48	 50	 37	 42	 19	 15	 28	 36	 41	 34	 18	 50	 36
21731	882724	 36	 22	 22	 21	 23	 22	 37	 20	 24	 34	 26	 13	 21	 10	 35	 21	 16	 49	 40
26	882865			 22	 20	 17	 22	 25	 12	 29	 20	 25	 12	 23	 26	 17	 24	 21	 41	 25
206	883129			 26	 17	 24	 26	 35	 33	 30	 38	 30	 47	 28	 24		 21	 12	 50	 50
221	883157	 39	 32	 24	 31	 33	 24	 52	 52	 38	 27	 40	 49	 34	 25	 46	 37	 18	 54	 53
408	883435	 25	 20		 29	 20		 54	 54	 47	 35	 42	 11	 31	 17	 30	 30		 58	 43
414	883470		 23	 20	 23	 17	 20	 43	 53	 35	 40	 10	 25	 23	 26	 16	 23	 21	 45	 53
415	883477	 20	 22	 19	 20	 22	 19	 43	 44	 34	 41	 11	 32	 17		 29	 26	 18	 38	 31
421	883502			 15	 18	 44	 15	 47	 48	 21	 27	 11	 13	 17			 14	 20	 41	 14
458	883552	 20		 15			 15	 43	 31	 28	 27	 10	 14	 22	 17		 16	 22	 43	 35
720	883862	 20	 28	 14	 25	 41	 14	 50	 45	 19	 28	 10	 13	 20	 25	 25	 36	 16	 49	 40
1206	884651	 25	 15	 13	 30	 18	 13	 43	 32	 33	 34	 11	 17	 21	 19	 43	 26	 24	 41	 44
1207	884654		 21	 14	 17	 32	 14	 37	 29	 40	 44		 13	 21	 23	 27	 28	 23	 48	 42
1210	884672	 16	 26	 15	 21	 28	 15	 50	 38	 32	 34		 12	 22	 23	 30	 44	 27	 34	 37
1219	884697	 22	 24	 15	 25	 14	 15	 35	 44	 33	 22	 16	 19	 18	 13	 25	 28	 25	 35	 31
1782	885434	 23		 16	 25	 20	 16	 37	 18	 35	 33		 19	 18	 26	 11	 30	 19	 25	 27
1785	885437		 20	 16	 19	 19	 16	 25	 11	 30	 36		 13	 17	 24	 20	 27	 26	 48	 25
1802	885468	 20		 18	 19	 17	 18	 25	 12	 40	 39		 25	 20	 21		 21	 24	 52	 38
2054	885850			 21	 17	 29	 21	 30	 37	 34	 34	 17	 40	 21	 22	 37	 23	 21	 45	 25
2361	886356		 14	 15	 13	 28	 15	 25	 28	 19	 37	 32	 16	 17	 30			 16	 43	 38
2589	886718		 24	 10	 22	 13	 10	 34	 13	 17	 20	 25	 28			 13	 20	 26	 33	 20
2592	886723	 20		 12	 21	 21	 12	 35	 13	 27	 23	 11	 34	 27	 12	 20	 31	 26	 42	 42
2599	886749	 16	 14	 18	 19	 31	 18	 25	 14	 17	 36	 25	 25	 21	 10	 20	 26	 28	 30	 30
2651	886868			 22		 17	 22	 29	 26			 11	 13	 18				 13	 35	 17
2654	886876	 29	 12	 18	 23	 10	 18	 31	 29	 38	 25	 16	 20	 17	 22	 21	 25	 10	 48	 33
2656	886885	 10	 32	 12	 18		 12	 27	 20	 42	 30	 35	 20	 24	 17	 11	 27	 15	 44	 35
2669	886928	 10		 11	 18		 11	 31	 25	 35	 23	 15	 17	 29	 10	 24		 14	 47	 35
2670	886929		 12	 10	 17		 10	 25	 40	 34	 35	 25	 30	 25	 38	 15	 20	 13	 42	 36
2672	886932		 21	 18	 31	 17	 18	 36	 20	 36	 31	 25	 26	 30	 20	 20	 20	 13	 58	 26
2673	886951	 11		 22	 19	 11	 22	 39	 25	 34	 19	 25	 11	 25	 17	 11	 23	 26	 45	 27
2674	886959			 14	 10		 14	 25	 13	 23	 18		 15	 23	 21			 12	 45	 31
2675	886973		 12	 13			 13	 25	 13	 23	 24	 26	 25	 20	 20		 26	 10	 50	 25
2704	887047	 20	 13	 20	 30	 28	 20	 32	 29	 26	 23	 11	 15	 27	 17		 20	 13	 35	 36
2709	887065	 34	 13	 15	 20	 17	 15	 28	 14	 29	 37	 18	 25	 17	 21	 24	 20	 12	 40	 35
2714	887078		 14	 23	 38	 14	 23	 34		 35	 18		 11	 29		 20	 20	 10	 33	 32
2719	887083	 14	 21	 22	 29	 27	 22	 30	 25	 32	 34		 25	 17	 27	 22	 27	 11	 38	 40
2877	887272	 40	 20	 20	 26		 20	 36	 46	 29	 26	 13	 25	 25	 31	 23	 42	 29	 38	 37
2970	887524	 16	 36	 15	 27	 12	 15	 25	 40	 30	 37	 10	 26	 18	 29	 20	 31	 26	 30	 34
2973	887527	 26	 33	 12	 18	 22	 12	 37	 55	 36	 41	 17	 20	 34	 28	 25	 35	 27	 48	 34
2987	887550		 24	 12	 17		 12	 33	 32	 35	 20		 34	 21	 21	 23	 27	 27	 39	 27
3027	887634	 21		 29	 18	 30	 29	 34	 44	 41	 17	 25	 21	 33	 36	 20	 11	 23	 48	 41
3091	887738	 48	 16	 25		 25	 25	 21	 33	 37	 24	 13	 28	 28	 32	 27	 20	 16	 34	 39
3092	887758		 16	 26		 17	 26	 25	 18	 34	 27	 25	 46	 19	 36		 10	 15	 44	 37
3144	887843	 20	 11	 25	 14		 25	 40	 31	 30	 34	 32	 28	 24	 24	 20	 14	 23	 43	 33
3154	887871	 16		 23	 18		 23	 29	 21	 28	 23	 35	 29	 26	 25	 27	 15	 24	 25	 25
3181	887912	 20	 16	 23	 17		 23	 51	 16	 21	 35	 26	 26	 13	 35	 24	 16	 22	 46	 33
3188	887924	 14	 12	 19	 20		 19	 33	 14	 22	 23	 28	 36	 20	 18	 15	 10	 24	 44	 29
3219	887979	 22	 31	 24	 17	 17	 24	 44	 46	 28	 25	 13	 20	 19	 25	 36	 13	 23	 41	 37
3220	887980	 17	 15	 24	 17	 18	 24	 38	 34	 27	 20	 17	 29	 17	 23	 25	 13	 21	 40	 31
3224	887985		 20	 20	 17		 20	 44	 49	 31	 21	 13	 15	 17	 21	 20	 11	 25	 36	 32
3229	887991	 27	 23	 24	 22	 21	 24	 30	 34	 23	 17		 21	 24	 18	 24	 23	 24	 44	 38
3241	888005		 20	 21	 17		 21	 19	 25	 25	 21		 14	 23	 11	 30		 24	 30	 32
3244	888009	 26	 16	 20	 17		 20	 18	 38	 18	 17	 15	 18	 28	 17	 31	 11	 21	 38	 25
3245	888011	 20	 24	 20	 23	 18	 20	 25	 29	 36	 25		 14	 31	 33	 27	 14	 21	 46	 26
3249	888016	 20	 25	 28	 17	 11	 28	 32	 45	 24	 18	 16	 25	 23	 20	 40		 17	 42	 27
3251	888018	 25	 12	 20	 17		 20	 25	 25	 14			 20	 20	 13	 25	 13	 18	 35	 16
3274	888055		 15	 26	 17		 26	 29	 42	 28	 31	 25	 35	 20	 32	 22	 11	 22	 32	 38
3275	888062		 10	 24			 24	 28	 26	 17	 17	 17	 20	 14	 11	 25		 24	 27	 21
3277	888070		 21	 26	 17		 26	 28	 38	 41	 35	 20	 18	 33	 29	 26	 12	 25	 42	 28
3278	888071	 20		 27	 17		 27	 13	 25	 19	 18	 19	 30	 22	 18	 23		 20	 46	 18
3279	888072	 20		 24	 20		 24	 28	 34	 25	 22	 25	 14	 29	 21	 21		 21	 46	 21
3280	888073		 10	 25	 21		 25	 21	 25	 25	 22	 18	 20	 26	 27	 20		 22	 46	 20
3281	888074	 21	 14	 24			 24	 21	 26	 35	 23	 14	 14	 28	 17	 20		 22	 33	 19
3286	888087	 20	 16	 25	 19	 17	 25	 42	 27	 18	 22	 27	 18	 17	 24	 23	 11	 22	 36	 30
3287	888088	 20	 13	 26			 26	 21	 32	 17	 19	 12	 13	 21	 28	 22		 23	 33	 28
3288	888089	 20	 14	 26	 17	 10	 26	 36	 47	 30	 26	 25	 14	 26	 24	 36	 14	 21	 43	 31
3289	888095			 24	 18	 17	 24	 34	 36	 18	 20	 12	 27	 18	 20	 39		 24	 39	 26
3290	888096			 25			 25	 31	 39	 30	 17	 17	 25	 22	 31	 20	 15	 22	 37	 28
3291	888097			 26	 17	 13	 26	 33	 40	 35	 32	 25	 12	 17	 33			 24	 33	 31
3292	888098			 27	 18	 13	 27	 47	 43	 31	 37	 25	 31	 17	 31	 20		 24	 30	 30
3293	888104	 20	 10	 30	 18	 19	 30	 40	 28	 22	 18	 20	 39	 18	 26	 20	 16	 23	 33	 25
3294	888117	 25	 14	 28	 22	 20	 28	 31	 33	 17	 11	 26	 26	 21	 30	 30	 12	 22	 25	 19
3303	888127	 52	 23	 22	 29	 14	 22	 35	 42	 42	 41	 18	 17	 38	 35	 37	 30	 28	 48	 52
3304	888131	 39	 11	 21	 21	 27	 21	 42	 25	 40	 40	 15	 19	 24	 28	 26	 22	 23	 39	 39
3305	888138	 35	 27	 27	 22	 17	 27	 42	 28	 31	 38	 25	 11	 30	 24	 28	 20	 28	 37	 35
3306	888147	 28	 13	 30	 22	 10	 30	 25	 20	 29	 41	 32	 25	 17	 29	 20	 14	 30	 32	 35
3309	888163	 16	 23	 23	 23	 20	 23	 25	 17	 30	 39	 14	 11	 18	 32	 29	 23	 28	 36	 43
3310	888168	 36	 16	 25	 17	 17	 25	 32	 36	 41	 39	 13	 25	 23	 29	 37	 28	 25	 47	 43
3311	888175	 20	 28	 20	 13	 12	 20	 42	 31	 44	 41	 17	 25	 39	 36	 37	 10	 26	 27	 35
3312	888188	 37	 29	 24	 19	 22	 24	 56	 37	 33	 42	 25	 16	 22	 35	 20	 16	 22	 54	 40
3313	888189	 20	 20	 22	 28		 22	 34	 26	 35	 43	 15	 12	 30	 35	 25	 10	 26	 47	 51
3314	888192	 33	 16	 28	 17	 14	 28	 31	 28	 36	 36	 15	 10	 17	 25	 13	 11	 21	 39	 37
3316	888195	 29	 16	 23	 18	 17	 23	 30	 25	 47	 31	 25	 16	 20	 22	 12		 22	 29	 33
3318	888199	 22	 29	 25	 29	 19	 25	 49	 45	 35	 40	 13	 13	 20	 33	 22	 27	 24	 36	 44
3319	888200	 44	 15	 24	 25	 14	 24	 30	 25	 38	 40	 26	 12	 37	 26	 42	 31	 26	 41	 30
3322	888209	 10	 31	 22	 18	 11	 22	 31	 25	 22	 33	 17		 18	 32	 20	 14	 24	 28	 39
3325	888217		 27	 24	 25	 18	 24	 32	 42	 22	 45	 15	 17	 24	 35	 20	 43	 21	 33	 46
3330	888234	 20	 13	 21	 29		 21	 33	 27	 31	 37	 25	 17	 21	 34	 20	 22	 24	 44	 44
3333	888246	 16	 14	 25	 31	 13	 25	 40	 33	 34	 48	 28	 31	 23	 41	 21	 15	 26	 44	 51
3336	888283		 21	 22	 28	 10	 22	 48	 29	 37	 30	 25	 35	 18	 42	 21	 14	 20	 42	 54
3337	888288		 16	 24	 20	 12	 24	 32	 15	 17	 27	 31	 18	 17	 31	 21	 15	 28	 15	 35
3338	888293		 14		 20	 17		 32	 37	 30	 46	 27	 40	 22	 35	 25	 21	 24	 17	 50
3340	888314	 20	 16	 25	 12	 10	 25	 26	 27	 17	 26	 25	 25	 18	 32	 23	 20	 24	 10	 43
3341	888316	 25	 16	 22	 29	 18	 22	 25	 29	 27	 28	 25	 18	 24	 34	 21		 28	 42	 47
3342	888330	 29	 20	 22	 22	 19	 22	 32	 47	 38	 45	 25		 26	 22	 29	 10	 28	 41	 48
3344	888336	 20	 14	 24	 21	 17	 24	 42	 25	 23	 39	 25	 19	 20	 30	 25	 28	 23	 33	 40
3346	888338	 25	 20	 25	 23	 18	 25	 26	 45	 32	 40	 27		 20	 24	 22	 24	 25	 36	 51
3347	888357	 20	 16	 22	 19	 17	 22	 51	 39	 38	 26	 15	 17	 33	 19	 15	 15	 23	 36	 39
3348	888360		 31		 24			 29		 36		 26		 17		 24			 32	
3349	888365	 36	 20	 26	 17	 11	 26	 27	 30	 41	 37	 27	 15	 35	 21	 39	 20	 22	 39	 40
3368	888400	 29	 17	 27	 18	 19	 27	 51	 49	 46	 41	 17	 17	 33	 25	 26	 22	 23	 42	 45
3603	888985	 32		 27	 19	 13	 27	 26	 17	 27	 18	 10	 36	 17	 17			 21	 30	 27
3604	888992	 21	 20	 26	 17	 11	 26	 29	 25	 34	 33	 25	 19	 34	 20	 28		 18	 38	 37
